Date, Open, High, Low, Close
03/30/17, 1192.30, 1194.42, 1183.73, 1185.70
03/29/17, 1165.26, 1185.28, 1165.12, 1183.99
03/28/17, 1154.72, 1170.94, 1153.14, 1168.39
03/27/17, 1147.04, 1156.53, 1147.04, 1153.48
03/24/17, 1164.02, 1166.67, 1155.95, 1157.22
03/23/17, 1165.80, 1172.67, 1161.81, 1164.03
03/22/17, 1165.19, 1172.93, 1161.48, 1168.96
03/21/17, 1184.07, 1186.05, 1165.19, 1168.94
03/20/17, 1177.17, 1182.16, 1173.90, 1180.29
03/17/17, 1183.74, 1188.36, 1181.38, 1182.18
03/16/17, 1190.40, 1190.40, 1179.18, 1181.20
03/15/17, 1169.35, 1188.43, 1164.88, 1186.37
03/14/17, 1161.41, 1162.06, 1151.86, 1160.06
03/13/17, 1171.06, 1178.31, 1169.74, 1174.63
03/10/17, 1178.79, 1179.12, 1163.51, 1171.38
03/09/17, 1159.72, 1170.64, 1153.24, 1169.47
03/08/17, 1189.88, 1193.33, 1163.37, 1164.06
03/07/17, 1205.32, 1206.30, 1192.68, 1193.73
03/06/17, 1198.99, 1206.40, 1194.51, 1205.09
03/03/17, 1205.64, 1207.79, 1199.13, 1200.96
03/02/17, 1210.33, 1212.60, 1202.25, 1202.44
03/01/17, 1206.04, 1220.01, 1206.04, 1216.04
02/28/17, 1200.45, 1203.71, 1195.28, 1197.73
02/27/17, 1197.11, 1205.32, 1194.25, 1203.35
02/24/17, 1200.18, 1201.59, 1189.83, 1195.12
02/23/17, 1214.13, 1216.42, 1201.95, 1208.32
02/22/17, 1209.66, 1212.79, 1200.59, 1200.78
02/21/17, 1214.45, 1222.63, 1213.54, 1218.52
02/17/17, 1206.36, 1206.59, 1200.51, 1204.84
02/16/17, 1226.02, 1226.91, 1210.07, 1211.04
02/15/17, 1224.25, 1228.75, 1221.11, 1224.31
02/14/17, 1230.30, 1230.50, 1215.82, 1229.83
02/13/17, 1230.55, 1232.33, 1224.97, 1229.08
02/10/17, 1231.94, 1238.84, 1228.49, 1233.07
02/09/17, 1218.77, 1223.96, 1216.27, 1221.72
02/08/17, 1201.61, 1212.01, 1190.82, 1210.50
02/07/17, 1221.01, 1222.18, 1200.48, 1207.17
02/06/17, 1236.89, 1238.71, 1222.53, 1226.39
02/03/17, 1228.80, 1246.22, 1225.61, 1238.28
02/02/17, 1227.81, 1232.64, 1218.78, 1228.80
02/01/17, 1240.22, 1242.76, 1216.68, 1224.87
01/31/17, 1233.01, 1237.61, 1222.82, 1232.99
01/30/17, 1243.40, 1243.40, 1223.10, 1233.01
01/27/17, 1259.16, 1259.81, 1247.51, 1250.71
01/26/17, 1270.71, 1272.06, 1264.97, 1265.56
01/25/17, 1268.65, 1276.27, 1265.77, 1268.94
01/24/17, 1258.59, 1270.90, 1256.16, 1264.97
01/23/17, 1256.43, 1258.89, 1246.13, 1251.70
01/20/17, 1268.23, 1270.25, 1257.71, 1261.20
01/19/17, 1265.70, 1265.84, 1253.55, 1257.17
01/18/17, 1266.47, 1272.61, 1261.97, 1266.28
01/17/17, 1272.07, 1278.62, 1269.82, 1272.01
01/13/17, 1264.67, 1270.82, 1263.43, 1267.15
01/12/17, 1277.10, 1277.14, 1261.72, 1268.36
01/11/17, 1261.98, 1276.26, 1259.31, 1274.75
01/10/17, 1264.57, 1272.42, 1258.76, 1258.78
01/09/17, 1271.09, 1271.09, 1261.80, 1261.81
01/06/17, 1285.45, 1286.02, 1275.42, 1279.71
01/05/17, 1286.17, 1289.73, 1278.03, 1285.11
01/04/17, 1285.89, 1287.96, 1277.01, 1281.46
01/03/17, 1289.21, 1298.68, 1275.35, 1285.84
12/30/16, 1271.61, 1278.65, 1265.11, 1267.99
12/29/16, 1277.08, 1278.77, 1268.86, 1272.65
12/28/16, 1285.68, 1287.16, 1274.44, 1275.54
12/27/16, 1282.66, 1288.33, 1282.66, 1285.13
12/23/16, 1279.86, 1282.58, 1277.48, 1280.28
12/22/16, 1276.30, 1284.65, 1274.91, 1281.80
12/21/16, 1283.54, 1283.54, 1275.12, 1276.30
12/20/16, 1283.36, 1287.59, 1274.80, 1277.64
12/19/16, 1284.06, 1284.98, 1276.60, 1278.89
12/16/16, 1279.03, 1286.84, 1277.29, 1284.81
12/15/16, 1262.04, 1279.04, 1259.56, 1275.00
12/14/16, 1291.10, 1299.10, 1268.73, 1270.02
12/13/16, 1281.73, 1304.37, 1278.16, 1297.69
12/12/16, 1290.72, 1293.03, 1267.99, 1271.66
12/09/16, 1260.93, 1265.76, 1257.62, 1265.09
12/08/16, 1257.37, 1262.83, 1247.35, 1260.43
12/07/16, 1239.62, 1253.42, 1238.40, 1253.25
12/06/16, 1231.60, 1245.31, 1226.99, 1239.33
12/05/16, 1239.28, 1249.86, 1235.67, 1239.15
12/02/16, 1226.47, 1235.51, 1222.05, 1229.33
12/01/16, 1241.25, 1249.13, 1225.32, 1228.27
11/30/16, 1185.85, 1229.32, 1185.85, 1219.80
11/29/16, 1152.63, 1162.80, 1148.35, 1156.44
11/28/16, 1196.27, 1196.27, 1171.52, 1172.72
11/25/16, 1196.30, 1196.30, 1185.25, 1191.17
11/23/16, 1184.56, 1200.84, 1183.77, 1196.30
11/22/16, 1196.68, 1200.81, 1179.35, 1193.39
11/21/16, 1160.70, 1191.95, 1160.70, 1190.30
11/18/16, 1157.91, 1166.79, 1153.51, 1159.37
11/17/16, 1173.16, 1180.76, 1154.01, 1156.40
11/16/16, 1165.61, 1175.05, 1159.42, 1163.14
11/15/16, 1153.59, 1171.00, 1153.31, 1170.70
11/14/16, 1134.45, 1142.96, 1125.69, 1142.18
11/11/16, 1151.54, 1153.13, 1131.77, 1140.85
11/10/16, 1160.82, 1169.90, 1153.30, 1160.87
11/09/16, 1140.58, 1172.09, 1138.82, 1163.91
11/08/16, 1142.44, 1155.70, 1140.99, 1148.24
11/07/16, 1143.18, 1150.72, 1141.56, 1150.72
11/04/16, 1130.60, 1140.29, 1123.83, 1125.84
11/03/16, 1134.96, 1140.95, 1124.72, 1134.64
11/02/16, 1137.36, 1140.59, 1120.66, 1130.56
11/01/16, 1156.18, 1161.31, 1130.86, 1143.97
10/31/16, 1152.54, 1157.38, 1143.37, 1144.47
10/28/16, 1156.64, 1171.62, 1149.80, 1154.82
10/27/16, 1164.29, 1168.01, 1155.90, 1158.46
10/26/16, 1151.41, 1165.16, 1147.29, 1158.84
10/25/16, 1163.78, 1174.53, 1158.10, 1158.48
10/24/16, 1164.58, 1172.39, 1152.85, 1165.75
10/21/16, 1153.60, 1165.40, 1151.46, 1164.20
10/20/16, 1155.36, 1168.22, 1152.01, 1163.83
10/19/16, 1157.94, 1171.68, 1157.28, 1162.64
10/18/16, 1155.76, 1155.76, 1147.04, 1150.97
10/17/16, 1146.91, 1150.52, 1138.28, 1144.37
10/14/16, 1162.04, 1163.66, 1147.18, 1150.39
10/13/16, 1148.48, 1157.12, 1136.38, 1152.40
10/12/16, 1161.11, 1163.01, 1150.33, 1159.75
10/11/16, 1178.56, 1179.26, 1159.34, 1164.12
10/10/16, 1175.47, 1185.32, 1175.47, 1181.67
10/07/16, 1172.31, 1173.71, 1159.02, 1163.00
10/06/16, 1170.01, 1174.60, 1160.44, 1170.10
10/05/16, 1159.61, 1171.59, 1158.38, 1166.34
10/04/16, 1157.51, 1160.30, 1141.72, 1146.55
10/03/16, 1153.07, 1154.42, 1142.19, 1152.40
09/30/16, 1144.60, 1158.74, 1137.51, 1152.50
09/29/16, 1137.24, 1150.02, 1127.43, 1138.15
09/28/16, 1100.23, 1138.42, 1089.53, 1137.24
09/27/16, 1087.26, 1095.77, 1081.24, 1093.10
09/26/16, 1105.27, 1111.23, 1096.46, 1097.21
09/23/16, 1114.73, 1121.46, 1098.18, 1103.94
09/22/16, 1132.16, 1135.83, 1120.98, 1121.53
09/21/16, 1104.96, 1118.51, 1101.37, 1117.81
09/20/16, 1102.34, 1107.05, 1094.18, 1094.18
09/19/16, 1112.35, 1114.78, 1102.31, 1102.34
09/16/16, 1108.03, 1108.03, 1094.53, 1102.28
09/15/16, 1096.37, 1116.73, 1095.75, 1109.59
09/14/16, 1107.47, 1118.82, 1091.36, 1094.06
09/13/16, 1128.38, 1128.38, 1106.92, 1110.55
09/12/16, 1127.20, 1147.90, 1122.48, 1143.41
09/09/16, 1155.24, 1158.95, 1134.53, 1134.53
09/08/16, 1157.54, 1171.57, 1151.05, 1169.34
09/07/16, 1153.55, 1155.75, 1147.61, 1151.44
09/06/16, 1138.40, 1151.38, 1136.70, 1150.58
09/02/16, 1121.45, 1138.56, 1121.45, 1135.53
09/01/16, 1122.27, 1124.42, 1111.68, 1119.48
08/31/16, 1139.23, 1140.71, 1120.82, 1125.81
08/30/16, 1152.85, 1155.06, 1142.08, 1145.31
08/29/16, 1137.98, 1149.06, 1137.98, 1147.99
08/26/16, 1147.70, 1157.80, 1136.13, 1141.76
08/25/16, 1143.20, 1147.32, 1139.34, 1144.19
08/24/16, 1142.48, 1148.48, 1141.30, 1143.68
08/23/16, 1139.15, 1149.81, 1138.70, 1146.72
08/22/16, 1139.81, 1141.43, 1132.09, 1138.49
08/19/16, 1154.10, 1154.10, 1148.31, 1151.78
08/18/16, 1150.76, 1161.21, 1148.72, 1161.21
08/17/16, 1141.75, 1148.58, 1136.10, 1148.10
08/16/16, 1141.03, 1149.87, 1134.54, 1146.28
08/15/16, 1142.76, 1145.35, 1137.94, 1141.25
08/12/16, 1135.31, 1139.31, 1131.61, 1137.01
08/11/16, 1119.89, 1137.61, 1116.21, 1132.00
08/10/16, 1124.54, 1128.51, 1111.09, 1112.68
08/09/16, 1132.28, 1132.28, 1119.20, 1123.46
08/08/16, 1126.97, 1135.12, 1126.55, 1128.18
08/05/16, 1110.40, 1119.08, 1104.72, 1118.93
08/04/16, 1106.05, 1114.20, 1100.66, 1104.92
08/03/16, 1085.99, 1108.00, 1082.20, 1107.66
08/02/16, 1088.60, 1093.78, 1070.82, 1087.18
08/01/16, 1103.74, 1105.13, 1077.20, 1080.67
07/29/16, 1104.92, 1116.86, 1090.25, 1116.01
07/28/16, 1106.28, 1110.79, 1098.50, 1104.92
07/27/16, 1119.60, 1127.33, 1103.71, 1107.48
07/26/16, 1101.02, 1119.55, 1100.36, 1119.02
07/25/16, 1119.87, 1119.87, 1100.29, 1106.09
07/22/16, 1132.96, 1132.96, 1123.22, 1128.17
07/21/16, 1137.97, 1144.89, 1126.81, 1129.21
07/20/16, 1134.62, 1143.39, 1127.12, 1138.93
07/19/16, 1145.31, 1145.31, 1136.64, 1139.38
07/18/16, 1146.23, 1150.22, 1138.82, 1149.75
07/15/16, 1158.39, 1160.32, 1147.42, 1150.71
07/14/16, 1161.27, 1164.24, 1154.64, 1156.93
07/13/16, 1161.66, 1163.16, 1139.25, 1150.13
07/12/16, 1152.20, 1166.39, 1151.66, 1162.43
07/11/16, 1136.34, 1141.48, 1133.09, 1134.72
07/08/16, 1129.44, 1133.66, 1120.50, 1130.73
07/07/16, 1138.85, 1143.62, 1110.18, 1116.88
07/06/16, 1123.60, 1130.93, 1110.38, 1130.60
07/05/16, 1139.57, 1142.13, 1120.90, 1130.94
07/01/16, 1146.06, 1159.46, 1145.36, 1155.60
06/30/16, 1138.79, 1145.79, 1129.00, 1145.44
06/29/16, 1121.11, 1141.29, 1120.25, 1136.95
06/28/16, 1096.45, 1108.06, 1091.15, 1108.06
06/27/16, 1098.34, 1099.08, 1067.54, 1075.97
06/24/16, 1128.19, 1128.88, 1105.27, 1109.46
06/23/16, 1151.46, 1162.76, 1148.75, 1162.66
06/22/16, 1146.79, 1148.81, 1136.51, 1136.72
06/21/16, 1131.85, 1146.19, 1125.89, 1143.68
06/20/16, 1134.20, 1138.53, 1129.90, 1131.37
06/17/16, 1110.98, 1119.10, 1109.07, 1114.76
06/16/16, 1095.84, 1104.25, 1079.96, 1103.41
06/15/16, 1103.98, 1117.80, 1097.91, 1105.62
06/14/16, 1108.74, 1115.23, 1096.62, 1108.41
06/13/16, 1117.37, 1129.60, 1112.08, 1112.82
06/10/16, 1135.21, 1140.80, 1122.03, 1125.76
06/09/16, 1150.65, 1154.86, 1149.71, 1151.14
06/08/16, 1168.37, 1173.97, 1157.71, 1161.96
06/07/16, 1138.28, 1161.99, 1138.28, 1159.78
06/06/16, 1112.18, 1130.73, 1112.18, 1129.87
06/03/16, 1119.55, 1122.02, 1105.15, 1112.18
06/02/16, 1109.55, 1117.66, 1105.89, 1117.24
06/01/16, 1105.97, 1119.21, 1100.08, 1117.84
05/31/16, 1124.62, 1132.01, 1110.96, 1115.32
05/27/16, 1120.26, 1123.46, 1114.44, 1123.38
05/26/16, 1136.40, 1139.74, 1122.25, 1124.56
05/25/16, 1120.89, 1134.82, 1120.89, 1131.94
05/24/16, 1109.82, 1118.77, 1104.95, 1113.18
05/23/16, 1100.09, 1109.65, 1096.85, 1102.76
05/20/16, 1107.64, 1112.41, 1100.31, 1108.54
05/19/16, 1095.66, 1104.93, 1085.05, 1103.22
05/18/16, 1116.66, 1123.44, 1103.32, 1109.34
05/17/16, 1118.43, 1130.50, 1114.78, 1119.53
05/16/16, 1109.18, 1123.90, 1109.18, 1121.02
05/13/16, 1111.85, 1116.72, 1099.18, 1101.34
05/12/16, 1130.03, 1137.28, 1108.42, 1115.90
05/11/16, 1111.01, 1128.12, 1100.63, 1116.77
05/10/16, 1093.19, 1114.47, 1093.19, 1114.46
05/09/16, 1101.92, 1102.05, 1076.91, 1089.22
05/06/16, 1102.21, 1118.54, 1097.22, 1106.92
05/05/16, 1116.73, 1130.86, 1101.49, 1109.72
05/04/16, 1123.56, 1132.65, 1102.46, 1105.97
05/03/16, 1142.36, 1142.36, 1123.76, 1127.26
05/02/16, 1158.01, 1160.45, 1142.23, 1157.80
04/29/16, 1171.62, 1178.81, 1146.09, 1160.27
04/28/16, 1181.18, 1192.81, 1166.62, 1170.09
04/27/16, 1180.47, 1194.60, 1176.12, 1189.94
04/26/16, 1161.03, 1174.62, 1158.32, 1173.55
04/25/16, 1165.44, 1165.44, 1145.82, 1153.43
04/22/16, 1147.52, 1167.07, 1147.52, 1165.44
04/21/16, 1148.95, 1154.51, 1138.77, 1145.35
04/20/16, 1138.18, 1157.00, 1126.41, 1147.45
04/19/16, 1124.50, 1143.88, 1121.58, 1142.21
04/18/16, 1080.69, 1121.97, 1079.49, 1120.91
04/15/16, 1119.26, 1119.26, 1102.07, 1102.69
04/14/16, 1117.31, 1122.72, 1114.37, 1122.16
04/13/16, 1109.79, 1121.69, 1107.63, 1117.31
04/12/16, 1079.64, 1114.81, 1077.71, 1109.79
04/11/16, 1082.68, 1090.38, 1075.66, 1075.70
04/08/16, 1069.31, 1081.58, 1069.31, 1079.34
04/07/16, 1053.50, 1060.36, 1043.25, 1051.80
04/06/16, 1042.54, 1060.38, 1034.80, 1059.33
04/05/16, 1038.78, 1045.81, 1033.36, 1038.81
04/04/16, 1059.84, 1066.25, 1046.20, 1048.04
04/01/16, 1055.66, 1061.44, 1046.51, 1058.00
03/31/16, 1070.20, 1081.62, 1067.59, 1072.21
03/30/16, 1083.86, 1087.98, 1068.02, 1073.71
03/29/16, 1056.51, 1070.02, 1046.45, 1068.91
03/28/16, 1074.41, 1075.30, 1061.61, 1067.47
03/24/16, 1051.54, 1073.83, 1049.00, 1073.65
03/23/16, 1091.95, 1094.99, 1069.16, 1070.21
03/22/16, 1096.25, 1107.33, 1094.56, 1098.27
03/21/16, 1103.49, 1110.82, 1093.52, 1103.49
03/18/16, 1112.26, 1114.31, 1099.77, 1108.58
03/17/16, 1090.71, 1113.47, 1090.71, 1105.88
03/16/16, 1071.37, 1092.92, 1067.12, 1090.71
03/15/16, 1060.85, 1069.60, 1050.30, 1069.17
03/14/16, 1072.17, 1077.44, 1062.31, 1072.65
03/11/16, 1067.84, 1084.94, 1067.52, 1083.07
03/10/16, 1052.71, 1052.71, 1033.95, 1051.61
03/09/16, 1042.24, 1065.12, 1035.24, 1055.19
03/08/16, 1069.37, 1069.37, 1032.13, 1032.61
03/07/16, 1062.68, 1080.89, 1050.91, 1077.06
03/04/16, 1053.87, 1071.52, 1043.40, 1062.68
03/03/16, 1030.55, 1049.20, 1026.36, 1047.66
03/02/16, 1001.36, 1031.06, 997.53, 1030.55
03/01/16, 986.09, 1006.76, 976.87, 1004.97
02/29/16, 990.93, 993.07, 977.61, 981.09
02/26/16, 997.27, 1003.77, 984.76, 987.37
02/25/16, 984.24, 987.21, 967.60, 984.59
02/24/16, 957.94, 982.79, 946.55, 980.43
02/23/16, 1002.33, 1002.33, 967.24, 969.46
02/22/16, 993.62, 1011.18, 993.62, 1008.96
02/19/16, 970.33, 979.54, 960.20, 979.51
02/18/16, 1004.25, 1006.63, 977.55, 979.13
02/17/16, 974.78, 1000.56, 971.25, 996.45
02/16/16, 967.82, 970.28, 950.75, 962.47
02/12/16, 930.85, 955.46, 929.68, 952.70
02/11/16, 927.35, 927.35, 897.25, 920.43
02/10/16, 929.46, 947.40, 917.08, 927.35
02/09/16, 941.36, 945.26, 917.44, 929.86
02/08/16, 943.98, 957.58, 922.51, 952.71
02/05/16, 974.27, 975.04, 950.64, 956.62
02/04/16, 988.02, 1010.38, 980.85, 985.67
02/03/16, 970.22, 988.35, 937.57, 988.02
02/02/16, 969.03, 972.35, 955.34, 959.20
02/01/16, 997.76, 1000.90, 981.14, 994.11
01/29/16, 981.76, 1012.47, 980.98, 1012.09
01/28/16, 995.05, 998.67, 965.85, 984.51
01/27/16, 951.96, 981.52, 940.22, 957.84
01/26/16, 936.92, 956.35, 927.36, 955.36
01/25/16, 961.32, 966.66, 920.58, 920.84
01/22/16, 950.67, 973.31, 949.79, 967.92
01/21/16, 896.80, 933.04, 890.18, 925.40
01/20/16, 905.77, 911.79, 868.47, 900.52
01/19/16, 952.98, 959.69, 911.60, 925.63
01/15/16, 946.23, 954.00, 927.88, 944.22
01/14/16, 945.81, 986.35, 935.40, 978.54
01/13/16, 962.65, 980.37, 927.09, 937.07
01/12/16, 967.85, 977.58, 939.73, 962.65
01/11/16, 984.97, 985.53, 948.15, 960.11
01/08/16, 1002.13, 1007.63, 979.02, 980.56
01/07/16, 1010.53, 1025.53, 994.05, 998.16
01/06/16, 1044.76, 1044.76, 1019.51, 1025.36
01/05/16, 1064.06, 1067.63, 1048.33, 1066.59
01/04/16, 1067.53, 1075.14, 1049.72, 1064.31
12/31/15, 1064.74, 1078.42, 1063.85, 1072.71
12/30/15, 1078.73, 1088.95, 1072.14, 1072.51
12/29/15, 1095.60, 1100.50, 1084.60, 1088.57
12/28/15, 1091.27, 1091.27, 1078.42, 1082.12
12/24/15, 1113.67, 1115.43, 1100.69, 1106.58
12/23/15, 1086.68, 1115.03, 1086.68, 1114.87
12/22/15, 1058.46, 1073.36, 1055.33, 1068.15
12/21/15, 1061.57, 1065.47, 1044.69, 1056.04
12/18/15, 1066.91, 1073.84, 1056.42, 1056.50
12/17/15, 1090.89, 1092.06, 1066.09, 1068.41
12/16/15, 1091.85, 1099.99, 1077.68, 1091.37
12/15/15, 1079.90, 1094.02, 1079.90, 1091.61
12/14/15, 1059.61, 1072.10, 1045.58, 1066.39
12/11/15, 1089.83, 1089.83, 1062.48, 1065.32
12/10/15, 1098.30, 1118.61, 1091.82, 1104.99
12/09/15, 1099.61, 1126.38, 1087.60, 1098.57
12/08/15, 1089.30, 1106.22, 1074.06, 1093.65
12/07/15, 1131.96, 1131.96, 1093.06, 1105.26
12/04/15, 1146.01, 1151.43, 1129.23, 1148.53
12/03/15, 1180.08, 1185.41, 1150.09, 1154.26
12/02/15, 1198.37, 1205.21, 1167.59, 1172.44
12/01/15, 1194.18, 1204.36, 1191.95, 1203.49
11/30/15, 1193.44, 1203.25, 1190.17, 1190.99
11/27/15, 1195.79, 1196.03, 1186.85, 1189.61
11/25/15, 1203.16, 1211.96, 1195.43, 1201.66
11/24/15, 1187.10, 1215.24, 1187.10, 1209.49
11/23/15, 1173.93, 1188.93, 1170.04, 1183.56
11/20/15, 1189.55, 1196.02, 1176.27, 1177.87
11/19/15, 1194.31, 1200.33, 1179.98, 1188.59
11/18/15, 1186.87, 1200.33, 1177.76, 1198.59
11/17/15, 1192.42, 1194.83, 1176.74, 1182.02
11/16/15, 1159.77, 1193.28, 1155.08, 1193.08
11/13/15, 1163.60, 1170.19, 1146.67, 1160.70
11/12/15, 1181.57, 1184.38, 1163.76, 1166.60
11/11/15, 1215.91, 1221.61, 1191.52, 1193.14
11/10/15, 1210.37, 1228.32, 1205.48, 1215.77
11/09/15, 1227.65, 1240.75, 1214.55, 1215.44
11/06/15, 1234.18, 1240.11, 1219.36, 1230.74
11/05/15, 1240.99, 1258.89, 1236.40, 1242.15
11/04/15, 1254.80, 1260.03, 1235.63, 1246.99
11/03/15, 1225.55, 1262.70, 1225.55, 1254.98
11/02/15, 1191.13, 1226.97, 1188.38, 1221.92
10/30/15, 1191.01, 1209.38, 1183.98, 1196.10
10/29/15, 1176.45, 1195.03, 1170.20, 1187.40
10/28/15, 1158.29, 1189.09, 1153.43, 1180.27
10/27/15, 1158.11, 1160.77, 1147.75, 1156.95
10/26/15, 1196.12, 1196.12, 1173.78, 1174.04
10/23/15, 1200.62, 1210.62, 1192.66, 1201.93
10/22/15, 1180.25, 1206.22, 1180.25, 1204.34
10/21/15, 1192.13, 1192.13, 1175.53, 1176.37
10/20/15, 1188.84, 1196.92, 1181.74, 1190.81
10/19/15, 1218.83, 1218.83, 1187.35, 1193.15
10/16/15, 1221.74, 1225.59, 1208.01, 1223.16
10/15/15, 1196.09, 1217.17, 1189.15, 1216.93
10/14/15, 1188.14, 1201.41, 1186.51, 1196.72
10/13/15, 1188.44, 1200.61, 1181.02, 1184.96
10/12/15, 1212.34, 1213.29, 1189.58, 1200.01
10/09/15, 1223.32, 1224.13, 1203.79, 1209.94
10/08/15, 1190.08, 1224.10, 1184.30, 1220.59
10/07/15, 1187.62, 1205.31, 1168.61, 1190.08
10/06/15, 1146.92, 1175.90, 1144.33, 1170.21
10/05/15, 1119.43, 1145.01, 1119.43, 1141.95
10/02/15, 1066.28, 1109.12, 1058.18, 1108.67
10/01/15, 1071.90, 1085.58, 1056.03, 1067.60
09/30/15, 1039.67, 1059.86, 1039.67, 1058.36
09/29/15, 1023.50, 1039.30, 1023.50, 1030.85
09/28/15, 1051.80, 1051.80, 1023.34, 1023.50
09/25/15, 1069.12, 1070.97, 1054.64, 1062.69
09/24/15, 1051.18, 1066.21, 1042.68, 1059.48
09/23/15, 1071.55, 1078.83, 1055.10, 1055.19
09/22/15, 1076.68, 1082.97, 1064.46, 1070.69
09/21/15, 1088.68, 1094.31, 1081.56, 1086.05
09/18/15, 1096.01, 1100.51, 1076.38, 1082.75
09/17/15, 1113.18, 1133.59, 1104.98, 1114.19
09/16/15, 1091.88, 1115.65, 1091.88, 1114.29
09/15/15, 1076.71, 1089.16, 1076.71, 1086.22
09/14/15, 1086.35, 1086.35, 1069.51, 1073.47
09/11/15, 1088.83, 1088.83, 1073.26, 1086.35
09/10/15, 1094.39, 1105.68, 1081.77, 1098.29
09/09/15, 1112.58, 1131.64, 1089.27, 1090.87
09/08/15, 1098.69, 1107.75, 1086.13, 1106.92
09/04/15, 1093.58, 1093.92, 1081.07, 1085.81
09/03/15, 1113.10, 1135.19, 1103.87, 1110.22
09/02/15, 1109.79, 1114.21, 1081.81, 1108.85
09/01/15, 1115.30, 1117.50, 1090.37, 1098.85
08/31/15, 1126.58, 1147.30, 1099.93, 1143.61
08/28/15, 1112.05, 1143.77, 1111.28, 1132.22
08/27/15, 1080.69, 1117.25, 1080.69, 1113.78
08/26/15, 1053.72, 1060.40, 1031.02, 1059.89
08/25/15, 1075.29, 1082.57, 1029.42, 1029.64
08/24/15, 1031.04, 1082.89, 1015.17, 1043.92
08/21/15, 1141.42, 1141.42, 1103.18, 1103.18
08/20/15, 1160.86, 1169.79, 1145.81, 1145.81
08/19/15, 1196.72, 1196.72, 1160.85, 1166.94
08/18/15, 1203.42, 1206.01, 1197.73, 1203.26
08/17/15, 1205.53, 1212.73, 1196.35, 1207.06
08/14/15, 1212.69, 1221.60, 1205.22, 1209.04
08/13/15, 1223.84, 1228.65, 1213.65, 1215.97
08/12/15, 1206.64, 1235.87, 1199.76, 1232.20
08/11/15, 1193.26, 1213.76, 1185.29, 1212.59
08/10/15, 1176.33, 1209.90, 1176.33, 1209.90
08/07/15, 1189.72, 1200.76, 1170.72, 1173.40
08/06/15, 1175.96, 1197.55, 1167.06, 1194.89
08/05/15, 1198.05, 1206.69, 1178.75, 1178.89
08/04/15, 1193.12, 1202.47, 1181.95, 1186.49
08/03/15, 1204.45, 1206.83, 1186.63, 1188.42
07/31/15, 1226.63, 1226.72, 1209.42, 1211.56
07/30/15, 1232.24, 1237.35, 1222.41, 1232.57
07/29/15, 1214.43, 1235.41, 1210.54, 1235.12
07/28/15, 1185.42, 1215.63, 1182.57, 1211.80
07/27/15, 1191.15, 1191.19, 1172.76, 1176.18
07/24/15, 1223.38, 1223.38, 1197.33, 1202.68
07/23/15, 1231.61, 1235.08, 1219.02, 1225.68
07/22/15, 1239.24, 1242.59, 1230.96, 1232.82
07/21/15, 1245.57, 1255.30, 1238.83, 1242.13
07/20/15, 1257.33, 1257.33, 1241.59, 1241.84
07/17/15, 1271.48, 1271.48, 1255.98, 1262.58
07/16/15, 1277.92, 1281.78, 1271.89, 1273.77
07/15/15, 1284.04, 1288.44, 1263.89, 1269.55
07/14/15, 1279.98, 1292.88, 1279.08, 1290.46
07/13/15, 1280.80, 1287.09, 1277.66, 1280.94
07/10/15, 1276.41, 1282.06, 1266.27, 1273.88
07/09/15, 1270.73, 1278.45, 1261.83, 1262.02
07/08/15, 1278.30, 1280.81, 1248.42, 1254.01
07/07/15, 1274.58, 1289.77, 1254.82, 1286.25
07/06/15, 1279.63, 1289.78, 1273.86, 1279.04
07/02/15, 1293.87, 1308.44, 1293.87, 1296.64
07/01/15, 1303.31, 1304.87, 1286.02, 1289.54
06/30/15, 1303.12, 1309.28, 1296.07, 1303.71
06/29/15, 1309.90, 1313.74, 1295.24, 1295.87
06/26/15, 1323.54, 1327.38, 1315.16, 1327.06
06/25/15, 1336.11, 1336.62, 1324.53, 1324.61
06/24/15, 1339.39, 1346.73, 1333.87, 1335.21
06/23/15, 1326.84, 1340.53, 1326.29, 1338.17
06/22/15, 1327.49, 1330.55, 1318.58, 1327.44
06/19/15, 1324.89, 1330.29, 1319.31, 1319.51
06/18/15, 1327.65, 1337.82, 1326.19, 1328.33
06/17/15, 1334.74, 1337.98, 1315.74, 1325.36
06/16/15, 1313.90, 1327.28, 1310.72, 1326.45
06/15/15, 1317.19, 1325.08, 1311.88, 1318.38
06/12/15, 1334.37, 1334.37, 1321.94, 1325.41
06/11/15, 1341.89, 1347.03, 1338.81, 1341.20
06/10/15, 1334.84, 1339.89, 1332.84, 1336.51
06/09/15, 1322.83, 1330.18, 1317.21, 1317.48
06/08/15, 1325.73, 1326.96, 1315.39, 1318.67
06/05/15, 1311.06, 1335.28, 1309.82, 1325.73
06/04/15, 1327.59, 1331.44, 1316.90, 1318.14
06/03/15, 1340.99, 1347.65, 1335.09, 1335.22
06/02/15, 1339.56, 1349.33, 1332.76, 1343.74
06/01/15, 1340.75, 1341.87, 1332.30, 1335.04
05/29/15, 1341.46, 1347.95, 1335.50, 1340.01
05/28/15, 1343.00, 1344.03, 1328.57, 1342.98
05/27/15, 1344.82, 1356.85, 1340.61, 1344.50
05/26/15, 1359.60, 1359.70, 1340.32, 1344.72
05/22/15, 1370.64, 1375.10, 1366.14, 1370.55
05/21/15, 1369.77, 1378.12, 1366.40, 1375.18
05/20/15, 1364.29, 1369.40, 1358.13, 1366.06
